unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551108.8087883,1749272.2000000002,800,3000,193883856896,201420431360,457592758272,499999834112,25000000000,32277065.489215642,840530090562,36698091483123,0.129108261956862,85,60,23040,1296
1668551109.8330867,1595917.825,800,3000,193884749824,201420431360,457592758272,499999834112,25000000000,41088127.04222387,840532720442,36698094114056,0.16435250816889502,79,54,23040,1296
1668551110.8134365,1746967.300000001,800,3000,193884663808,201420431360,457592758272,499999834112,25000000000,31717871.174128655,840534663325,36698096057999,0.12687148469651402,85,57,23040,1296
1668551111.8117747,1739860.2749999997,800,3000,193884979200,201420431360,457592758272,499999834112,25000000000,35143897.33772945,840536855488,36698098251523,0.14057558935091702,84,60,23040,1296
1668551112.833468,1934059.9749999996,800,3000,193885167616,201420431360,457592758272,499999834112,25000000000,39595697.441253476,840539383348,36698100780495,0.15838278976501302,82,57,23040,1296
1668551113.8145638,1692010.4999999998,800,3000,193884557312,201420431360,457592758272,499999834112,25000000000,39022269.13676017,840541766967,36698103182449,0.15608907654704002,83,56,23040,1296
1668551114.8174293,1728362.6999999997,800,3000,193885765632,201420431360,457592758272,499999834112,25000000000,44757951.72154682,840544571850,36698105988342,0.179031806886187,82,59,23040,1296
1668551115.8152423,1741351.1999999997,800,3000,193885622272,201420431360,457592758272,499999834112,25000000000,37772424.80774532,840546927590,36698108343829,0.151089699230981,88,62,23040,1296
1668551116.8403263,1745524.3499999996,800,3000,193886105600,201420431360,457592758272,499999834112,25000000000,45437477.46525026,840549838115,36698111255458,0.181749909861001,87,59,23040,1296
1668551117.8199701,1746770.7500000005,800,3000,193886363648,201420431360,457592758272,499999834112,25000000000,35509232.26265562,840552011799,36698113430074,0.142036929050622,82,58,23040,1296
1668551118.8189585,1773301.8499999999,800,3000,193886535680,201420431360,457592758272,499999834112,25000000000,42210588.654903114,840554638462,36698116074397,0.168842354619612,87,62,23040,1296
