unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668557010.1880646,2154275.0250000004,800,3000,195478597632,201420431360,457584177152,499999834112,25000000000,2152183.15102401,846949337473,36703025311615,0.008608732604096,0,0,23040,2
1668557011.193897,1087215.5750000002,800,3000,195306430464,201420431360,457584177152,499999834112,25000000000,404864804.8679171,847000166414,36703025385943,1.619459219471668,0,0,23040,2
1668557012.1945848,926324.25,800,3000,195257872384,201420431360,457584177152,499999834112,25000000000,1100725151.852511,847137639164,36703025598477,4.402900607410044,0,0,23040,2
1668557013.1962302,1432411.0749999997,800,3000,195116494848,201420431360,457584177152,499999834112,25000000000,1249782827.0524557,847293917123,36703025800409,4.999131308209822,0,0,23040,156
1668557014.1972528,913602.175,800,3000,195033554944,201420431360,457584177152,499999834112,25000000000,1823379421.620117,847521774461,36703026098567,7.293517686480468,0,0,23040,216
1668557015.1981661,913133.1250000001,800,3000,194976804864,201420431360,457584177152,499999834112,25000000000,1862862471.7386897,847754535116,36703026408409,7.451449886954759,0,0,23040,238
1668557016.193589,869904.6249999999,800,3000,194868805632,201420431360,457584177152,499999834112,25000000000,1968027464.3557198,847999113736,36703026707225,7.872109857422879,0,0,23040,268
1668557017.2004323,922957.2750000001,800,3000,194719813632,201420431360,457584177152,499999834112,25000000000,1104514270.0437143,848137932895,36703026897169,4.418057080174857,0,0,23040,328
1668557018.2218707,848827.05,800,3000,194513891328,201420431360,457584177152,499999834112,25000000000,1411010512.3697474,848317886467,36703027101130,5.6440420494789905,1,0,23040,396
1668557019.2025344,926863.8250000001,800,3000,194234789888,201420431360,457584177152,499999834112,25000000000,835517978.4551462,848420161040,36703027246834,3.342071913820585,1,0,23040,504
1668557020.22175,995645.9499999998,800,3000,193929080832,201420431360,457584177152,499999834112,25000000000,495410321.45212287,848482973093,36703027551021,1.981641285808491,0,0,23040,736
1668557021.202695,1753313.5750000002,800,3000,193860718592,201420431360,457584177152,499999834112,25000000000,628435894.4702185,848554521864,36703033059871,2.513743577880874,47,16,23040,838
1668557022.2238562,2379176.25,800,3000,193861476352,201420431360,457584177152,499999834112,25000000000,202328510.09280324,848567434899,36703045973092,0.809314040371213,48,16,23040,838
1668557023.19796,2467267.0499999993,800,3000,193861890048,201420431360,457584177152,499999834112,25000000000,204640695.04243082,848579893286,36703058432362,0.8185627801697231,48,16,23040,838
1668557024.1989589,2432132.475,800,3000,193859493888,201420431360,457584173056,499999834112,25000000000,206725878.2542426,848592826132,36703071366065,0.8269035130169701,48,16,23040,838
1668557025.1999114,2487056.5250000004,800,3000,193795244032,201420431360,457584173056,499999834112,25000000000,188982957.09282258,848604627109,36703083210458,0.75593182837129,45,15,23040,838
1668557026.2008631,2485179.1249999995,800,3000,193861066752,201420431360,457584173056,499999834112,25000000000,204090529.3757048,848617394402,36703095978762,0.8163621175028191,48,16,23040,838
1668557027.2219665,2497700.05,800,3000,193860886528,201420431360,457584173056,499999834112,25000000000,213881152.31641224,848631043511,36703109628999,0.8555246092656481,49,16,23040,838
1668557028.2028198,2484781.6749999993,800,3000,193861238784,201420431360,457584173056,499999834112,25000000000,204582442.73485664,848643584658,36703122171023,0.818329770939426,47,16,23040,838
1668557029.203837,2399522.5999999996,800,3000,193864429568,201420431360,457584173056,499999834112,25000000000,226616789.50050136,848657762095,36703136349496,0.9064671580020051,48,16,23040,838
1668557030.2049553,2492778.0749999997,800,3000,193864634368,201420431360,457584173056,499999834112,25000000000,215108801.67962477,848671202839,36703149827425,0.860435206718499,47,16,23040,838
1668557031.2057354,2476286.1,800,3000,193863188480,201420431360,457584173056,499999834112,25000000000,203511495.5445295,848683932181,36703162556865,0.8140459821781181,49,16,23040,838
1668557032.2261038,2499206.3000000003,800,3000,193867542528,201420431360,457584173056,499999834112,25000000000,196888751.43498185,848696487952,36703175113475,0.7875550057399271,47,16,23040,838
1668557033.2081041,2498937.3000000003,800,3000,193868496896,201420431360,457584173056,499999834112,25000000000,184637335.23536712,848707819665,36703186446003,0.7385493409414681,28,9,23040,838
1668557034.2409012,842314.775,800,3000,195935092736,201420431360,457584173056,499999834112,25000000000,960730.8170868667,848707936231,36703186453467,0.0038429232683470003,0,0,23040,0
1668557035.217725,862725.2250000001,800,3000,195935363072,201420431360,457584173056,499999834112,25000000000,54110.06533017533,848707939496,36703186456809,0.00021644026132000002,0,0,23040,0
1668557036.237844,801536.2250000001,800,3000,195935191040,201420431360,457584173056,499999834112,25000000000,399043.65984253585,848707944422,36703186502767,0.0015961746393700002,0,0,23040,0
1668557037.219595,828776.5999999999,800,3000,195936169984,201420431360,457584173056,499999834112,25000000000,36905.48956641982,848707947931,36703186503787,0.000147621958265,0,0,23040,0
1668557038.2419677,802909.2249999996,800,3000,195936411648,201420431360,457584173056,499999834112,25000000000,17441.77989628142,848707949033,36703186504914,6.976711958512568e-05,0,0,23040,0
1668557039.2217834,829888.4249999998,800,3000,195936731136,201420431360,457584173056,499999834112,25000000000,3763.973080886549,848707949320,36703186505088,1.5055892323546193e-05,0,0,23040,0
1668557040.24206,804879.2000000001,800,3000,195935252480,201420431360,457584173056,499999834112,25000000000,132732.64044679684,848707956938,36703186514398,0.000530930561787,0,0,23040,0
1668557041.2239537,827970.6749999999,800,3000,195936190464,201420431360,457584173056,499999834112,25000000000,85915.60706795737,848707958523,36703186523358,0.00034366242827100005,0,0,23040,0
1668557042.2459946,868045.9000000003,800,3000,195937566720,201420431360,457584173056,499999834112,25000000000,31403.83301662098,848707960459,36703186525434,0.000125615332066,0,0,23040,0
1668557043.226066,825370.8500000002,800,3000,195937746944,201420431360,457584173056,499999834112,25000000000,14252.020759390452,848707961683,36703186525956,5.700808303756182e-05,0,0,23040,0
1668557044.2270234,827018.7750000001,800,3000,195937755136,201420431360,457584173056,499999834112,25000000000,2397.7047956575,848707961809,36703186526130,9.590819182629999e-06,0,0,23040,0
1668557045.250003,802182.0249999999,800,3000,195938738176,201420431360,457584173056,499999834112,25000000000,77459.9898571045,848707966386,36703186531458,0.000309839959428,0,0,23040,0
1668557046.2294612,829700.1999999998,800,3000,195939287040,201420431360,457584173056,499999834112,25000000000,2940.401451263283,848707966572,36703186531632,1.1761605805053132e-05,0,0,23040,0
1668557047.2500255,803663.7250000001,800,3000,195939717120,201420431360,457584173056,499999834112,25000000000,126714.20875367388,848707969831,36703186544538,0.0005068568350140001,0,0,23040,0
1668557048.2307642,825925.3250000002,800,3000,195939966976,201420431360,457584173056,499999834112,25000000000,12839.302428384866,848707970949,36703186544994,5.1357209713539465e-05,0,0,23040,0
1668557049.254015,800554.2000000002,800,3000,195939618816,201420431360,457584173056,499999834112,25000000000,16300.988674980923,848707971894,36703186546134,6.520395469992368e-05,0,0,23040,0
1668557050.233406,827098.25,800,3000,195939651584,201420431360,457584173056,499999834112,25000000000,4492.587291107982,848707972204,36703186546374,1.797034916443192e-05,0,0,23040,0
1668557051.2539845,800549.5000000001,800,3000,195939741696,201420431360,457584173056,499999834112,25000000000,60036.54490101425,848707975885,36703186550352,0.00024014617960400002,0,0,23040,0
1668557052.2348018,827599.1999999998,800,3000,195939999744,201420431360,457584173056,499999834112,25000000000,58432.8997361593,848707978065,36703186555336,0.00023373159894400002,0,0,23040,0
1668557053.2579665,800496.7249999999,800,3000,195940007936,201420431360,457584173056,499999834112,25000000000,24762.38555047881,848707979288,36703186557280,9.904954220191526e-05,0,0,23040,0
1668557054.237572,826956.9749999999,800,3000,195940265984,201420431360,457584173056,499999834112,25000000000,12021.166444499233,848707980304,36703186557736,4.808466577799694e-05,0,0,23040,0
1668557055.2583158,800523.4500000001,800,3000,195941306368,201420431360,457584173056,499999834112,25000000000,15745.380242963018,848707981339,36703186558710,6.298152097185208e-05,0,0,23040,0
1668557056.239163,827942.7749999999,800,3000,195942096896,201420431360,457584173056,499999834112,25000000000,132848.43000011425,848707989181,36703186567156,0.0005313937200000001,0,0,23040,0
1668557057.2621863,818648.05,800,3000,195942674432,201420431360,457584173056,499999834112,25000000000,13317.38886953255,848707990008,36703186568032,5.326955547813019e-05,0,0,23040,0
1668557058.2420275,823962.7249999997,800,3000,195943481344,201420431360,457584173056,499999834112,25000000000,83368.60841043449,848707992430,36703186575821,0.000333474433641,0,0,23040,0
1668557059.2426128,849333.0749999998,800,3000,195877048320,201420431360,457584173056,499999834112,25000000000,13839.899263217163,848707993603,36703186576379,5.535959705286866e-05,0,0,23040,0
1668557060.2429583,860310.15,800,3000,195943247872,201420431360,457584173056,499999834112,25000000000,31589.086964842783,848707995327,36703186578605,0.000126356347859,0,0,23040,0
