unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668553068.4798594,2250141.8499999996,800,3000,188913623040,201420431360,457592692736,499999834112,25000000000,19475769.60516138,843078112272,36700640499224,0.077903078420645,49,37,23040,5292
1668553069.4627233,2295995.4499999997,800,3000,188914036736,201420431360,457592692736,499999834112,25000000000,39249275.38844419,843080523023,36700642910560,0.15699710155377603,100,69,23040,5292
1668553070.460931,2253586.474999999,800,3000,188849528832,201420431360,457592692736,499999834112,25000000000,42612850.42920025,843083181108,36700645569535,0.1704514017168,100,71,23040,5292
1668553071.4617052,2350465.725,800,3000,188917923840,201420431360,457592692736,499999834112,25000000000,33536669.75055884,843085278284,36700647667688,0.134146679002235,100,72,23040,5292
1668553072.4859433,1941825.8499999999,800,3000,188905648128,201420431360,457592692736,499999834112,25000000000,37986979.429643534,843087709498,36700650099938,0.15194791771857402,100,67,23040,5292
1668553073.466887,2045621.0750000002,800,3000,188920020992,201420431360,457592692736,499999834112,25000000000,44525540.9652866,843090426530,36700652842537,0.17810216386114602,100,69,23040,5292
1668553074.465689,2060764.6250000002,800,3000,188920995840,201420431360,457592692736,499999834112,25000000000,44964557.93971994,843093233025,36700655649878,0.17985823175887902,100,69,23040,5340
1668553075.4657748,2218058.425,800,3000,188920385536,201420431360,457592692736,499999834112,25000000000,37121317.85173163,843095552921,36700657970545,0.14848527140692602,0,0,23040,5340
1668553076.4894211,2299348.05,800,3000,188921769984,201420431360,457592692736,499999834112,25000000000,46329117.26144269,843098515941,36700660935604,0.18531646904577,100,67,23040,5340
1668553077.4702516,2144584.6,800,3000,188921778176,201420431360,457592692736,499999834112,25000000000,37992124.65563172,843100844539,36700663264985,0.151968498622526,100,61,23040,5340
1668553078.4892867,2179698.3249999993,800,3000,188922392576,201420431360,457592692736,499999834112,25000000000,35742148.593815416,843103112665,36700665549672,0.14296859437526102,100,69,23040,5340
1668553079.4731436,2278718.35,800,3000,188923338752,201420431360,457592692736,499999834112,25000000000,40055052.052784435,843105575919,36700668012473,0.160220208211137,100,72,23040,5340
1668553080.4779646,2241541.6999999993,800,3000,188924764160,201420431360,457592692736,499999834112,25000000000,50894092.42052758,843108771736,36700671209088,0.20357636968211001,100,68,23040,5340
1668553081.4743752,2137017.1999999997,800,3000,188924690432,201420431360,457592692736,499999834112,25000000000,39789291.352462605,843111249172,36700673687461,0.15915716540985,100,66,23040,5340
1668553082.4737208,2191963.025,800,3000,188924633088,201420431360,457592692736,499999834112,25000000000,43557754.76460954,843113969266,36700676408523,0.17423101905843802,100,61,23040,5340
1668553083.4740667,2405265.9500000007,800,3000,188925042688,201420431360,457592692736,499999834112,25000000000,25957148.245050535,843115584206,36700678039349,0.10382859298020201,100,63,23040,5340
1668553084.473435,2216017.6999999997,800,3000,188926492672,201420431360,457592692736,499999834112,25000000000,38037680.55783994,843117959654,36700680415607,0.152150722231359,100,64,23040,5340
1668553085.4971285,2168772.099999999,800,3000,188927205376,201420431360,457592692736,499999834112,25000000000,41680949.8491225,843120626325,36700683082501,0.16672379939648901,100,65,23040,5340
1668553086.4764905,2113628.2,800,3000,188904951808,201420431360,457592692736,499999834112,25000000000,83621948.86451973,843125744351,36700688201495,0.33448779545807805,100,64,23040,5340
1668553087.4795444,2207323.7,800,3000,188930023424,201420431360,457592692736,499999834112,25000000000,40126601.2288655,843128259408,36700690717581,0.160506404915461,100,72,23040,5340
1668553088.4776833,2221007.7500000005,800,3000,188930088960,201420431360,457592692736,499999834112,25000000000,39825703.434597604,843130743438,36700693202499,0.15930281373839,100,69,23040,5340
1668553089.479554,2237135.6500000004,800,3000,188932120576,201420431360,457592692736,499999834112,25000000000,41025743.923551515,843133304304,36700695779444,0.164102975694206,100,72,23040,5340
1668553090.4800603,2342281.275,800,3000,188934254592,201420431360,457592692736,499999834112,25000000000,31970514.09770786,843135303362,36700697778724,0.127882056390831,100,68,23040,5340
1668553091.50186,2062851.9500000002,800,3000,188867256320,201420431360,457592692736,499999834112,25000000000,51965800.19406879,843138621327,36700701098088,0.20786320077627501,100,64,23040,5388
1668553092.4820971,2354568.5749999997,800,3000,188935258112,201420431360,457592692736,499999834112,25000000000,38005199.42366481,843140949272,36700703426907,0.152020797694659,100,65,23040,5388
1668553093.4838889,2307092.45,800,3000,188934774784,201420431360,457592692736,499999834112,25000000000,43098771.25824982,843143647154,36700706126024,0.17239508503299902,100,64,23040,5388
1668553094.5057638,2312346.425,800,3000,188934037504,201420431360,457592692736,499999834112,25000000000,31142363.76265908,843145624687,36700708126441,0.124569455050636,53,42,23040,5436
1668553095.4863021,2455713.05,800,3000,188934471680,201420431360,457592692736,499999834112,25000000000,30012826.579412527,843147465001,36700709964718,0.12005130631765001,100,70,23040,5436
1668553096.507808,2279144.8499999996,800,3000,188933554176,201420431360,457592692736,499999834112,25000000000,43323319.930768214,843150230899,36700712730698,0.173293279723072,100,69,23040,5436
1668553097.4874787,2249856.3,800,3000,188933632000,201420431360,457592692736,499999834112,25000000000,37378279.910361476,843152519551,36700715019347,0.149513119641445,100,65,23040,5436
1668553098.4884374,2160467.575,800,3000,188932972544,201420431360,457592692736,499999834112,25000000000,37629149.64517897,843154873532,36700717373519,0.150516598580715,100,65,23040,5436
1668553099.5077615,2068925.3250000007,800,3000,188931022848,201420431360,457592692736,499999834112,25000000000,45364077.64865935,843157755700,36700720271438,0.18145631059463702,100,66,23040,5436
1668553100.489584,2336181.275,800,3000,188929667072,201420431360,457592692736,499999834112,25000000000,29556251.028170045,843159569761,36700722084751,0.11822500411268001,100,67,23040,5436
1668553101.491135,2412230.9999999995,800,3000,188929753088,201420431360,457592692736,499999834112,25000000000,55181785.85883624,843163023900,36700725539033,0.22072714343534403,100,65,23040,5436
1668553102.497825,2267916.1750000007,800,3000,188929294336,201420431360,457592692736,499999834112,25000000000,40548330.64093953,843165575055,36700728090328,0.162193322563758,100,63,23040,5436
1668553103.4920971,2411752.8,800,3000,188928118784,201420431360,457592692736,499999834112,25000000000,29549090.332390152,843167411610,36700729926253,0.11819636132956,62,34,23040,5436
1668553104.492506,2484572.5000000005,800,3000,188927688704,201420431360,457592692736,499999834112,25000000000,23794494.71989903,843168892678,36700731420713,0.095177978879596,100,68,23040,5436
1668553105.5161045,1954673.225,800,3000,188926644224,201420431360,457592692736,499999834112,25000000000,44916637.75399851,843171766290,36700734294176,0.17966655101599402,100,63,23040,5436
1668553106.4952571,2411423.05,800,3000,188929171456,201420431360,457592692736,499999834112,25000000000,37346510.679814085,843174051437,36700736580021,0.149386042719256,26,22,23040,5436
1668553107.5142648,2437855.25,800,3000,188929933312,201420431360,457592692736,499999834112,25000000000,27920032.87140655,843175829609,36700738358190,0.11168013148562601,100,67,23040,5436
1668553108.4967525,2466118.125,800,3000,188930695168,201420431360,457592692736,499999834112,25000000000,33877807.04779303,843177909866,36700740438499,0.135511228191172,100,72,23040,5436
1668553109.5002139,2464441.599999999,800,3000,188930351104,201420431360,457592692736,499999834112,25000000000,32549438.644736223,843179939952,36700742491176,0.130197754578944,45,35,23040,5436
1668553110.498525,2290479.774999999,800,3000,188864614400,201420431360,457592692736,499999834112,25000000000,43762569.10681168,843182670858,36700745221352,0.17505027642724602,100,67,23040,5436
1668553111.525206,1413104.3749999998,800,3000,189052366848,201420431360,457592692736,499999834112,25000000000,24334884.45162188,843184232145,36700746783086,0.097339537806487,0,0,23040,5436
1668553112.5084147,1338440.7000000004,800,3000,195774218240,201420431360,457592692736,499999834112,25000000000,56891.28105306755,843184236037,36700746786186,0.00022756512421200003,0,0,23040,2
1668553113.5298495,806848.95,800,3000,195947163648,201420431360,457592692736,499999834112,25000000000,35174.05179953914,843184238094,36700746788620,0.00014069620719800002,0,0,23040,0
1668553114.5103981,827811.075,800,3000,195947470848,201420431360,457592692736,499999834112,25000000000,329578.761659136,843184244588,36700746822522,0.0013183150466360002,0,0,23040,0
1668553115.5299306,851567.925,800,3000,195947565056,201420431360,457592692736,499999834112,25000000000,87546.0125788399,843184251341,36700746826926,0.000350184050315,0,0,23040,0
1668553116.5128484,851146.7999999998,800,3000,195947339776,201420431360,457592688640,499999834112,25000000000,3239.3350150970637,843184251565,36700746827100,1.295734006038825e-05,0,0,23040,0
1668553117.533937,801152.5,800,3000,195948158976,201420431360,457592688640,499999834112,25000000000,13781.370194332809,843184252416,36700746828008,5.5125480777331234e-05,0,0,23040,0
1668553118.5144424,824976.5999999997,800,3000,195948457984,201420431360,457592688640,499999834112,25000000000,10794.43242494051,843184253056,36700746828691,4.3177729699762044e-05,0,0,23040,0
1668553119.5379364,800533.0750000001,800,3000,195948777472,201420431360,457592688640,499999834112,25000000000,167621.8904339663,843184258069,36700746845123,0.0006704875617350001,0,0,23040,0
1668553120.5169783,824644.9499999998,800,3000,195949715456,201420431360,457592688640,499999834112,25000000000,33453.11661336368,843184260473,36700746846813,0.000133812466453,0,0,23040,0
1668553121.5379093,800572.75,800,3000,195950325760,201420431360,457592688640,499999834112,25000000000,20506.772629752493,843184261686,36700746848217,8.202709051900998e-05,0,0,23040,0
1668553122.51863,822623.4500000001,800,3000,195951075328,201420431360,457592688640,499999834112,25000000000,19202.203928049534,843184262582,36700746849675,7.680881571219813e-05,0,0,23040,0
1668553123.5419326,800630.1000000001,800,3000,195951558656,201420431360,457592688640,499999834112,25000000000,21311.390156946272,843184264006,36700746850977,8.524556062778511e-05,0,0,23040,0
1668553124.521381,824229.9500000002,800,3000,195951857664,201420431360,457592688640,499999834112,25000000000,114938.17272006745,843184270842,36700746858213,0.00045975269088000003,0,0,23040,0
1668553125.5221944,838428.0750000001,800,3000,195952332800,201420431360,457592688640,499999834112,25000000000,116201.47193950234,843184275583,36700746868009,0.000464805887758,0,0,23040,0
1668553126.5226262,824831.9750000001,800,3000,195951583232,201420431360,457592688640,499999834112,25000000000,11770.917599732133,843184276599,36700746868465,4.708367039892854e-05,0,0,23040,0
1668553127.5457354,861481.0500000003,800,3000,195884584960,201420431360,457592688640,499999834112,25000000000,2807.129489882973,843184276784,36700746868639,1.122851795953189e-05,0,0,23040,0
1668553128.5252533,866396.9999999997,800,3000,195951026176,201420431360,457592688640,499999834112,25000000000,21773.97595363251,843184278150,36700746869939,8.709590381453006e-05,0,0,23040,0
1668553129.526262,834051.025,800,3000,195952128000,201420431360,457592688640,499999834112,25000000000,9198.720799516974,843184278687,36700746870553,3.6794883198067897e-05,0,0,23040,0
1668553130.5459666,800526.0249999999,800,3000,195951697920,201420431360,457592688640,499999834112,25000000000,131755.8071177341,843184283603,36700746882431,0.00052702322847,0,0,23040,0
1668553131.5284426,826202.425,800,3000,195952308224,201420431360,457592688640,499999834112,25000000000,17791.783281074102,843184284296,36700746883923,7.116713312429642e-05,0,0,23040,0
1668553132.549928,806791.7249999999,800,3000,195951636480,201420431360,457592688640,499999834112,25000000000,31232.949807908655,843184286844,36700746885363,0.000124931799231,0,0,23040,0
1668553133.5304763,829911.125,800,3000,195951620096,201420431360,457592688640,499999834112,25000000000,9521.20280165088,843184287477,36700746885897,3.8084811206603515e-05,0,0,23040,0
1668553134.5501218,800551.8249999998,800,3000,195951828992,201420431360,457592688640,499999834112,25000000000,19991.262600185237,843184288645,36700746887277,7.996505040074095e-05,0,0,23040,0
1668553135.532457,824753.825,800,3000,195952386048,201420431360,457592688640,499999834112,25000000000,53464.43159127938,843184291868,36700746890619,0.00021385772636500002,0,0,23040,0
1668553136.5538995,800557.225,800,3000,195952496640,201420431360,457592688640,499999834112,25000000000,110447.73403544152,843184294000,36700746902589,0.000441790936141,0,0,23040,0
1668553137.5343502,824910.725,800,3000,195952529408,201420431360,457592688640,499999834112,25000000000,27750.504882416393,843184295811,36700746904179,0.000111002019529,0,0,23040,0
1668553138.5539737,800554.3499999999,800,3000,195953381376,201420431360,457592688640,499999834112,25000000000,32663.0363191789,843184298125,36700746906028,0.000130652145276,0,0,23040,0
1668553139.536625,825865.8249999998,800,3000,195954360320,201420431360,457592688640,499999834112,25000000000,115043.86920416601,843184305020,36700746913264,0.00046017547681600005,0,0,23040,0
1668553140.557948,800543.825,800,3000,195953819648,201420431360,457592688640,499999834112,25000000000,38835.89430170832,843184307354,36700746915888,0.00015534357720600002,0,0,23040,0
1668553141.538473,825052.825,800,3000,195953831936,201420431360,457592688640,499999834112,25000000000,97294.83854448954,843184307911,36700746927256,0.00038917935417700003,0,0,23040,0
1668553142.5619552,800498.0000000002,800,3000,195954466816,201420431360,457592688640,499999834112,25000000000,47617.82291634636,843184310791,36700746930468,0.000190471291665,0,0,23040,0
1668553143.540983,825401.1000000001,800,3000,195954544640,201420431360,457592688640,499999834112,25000000000,22503.95869022049,843184312561,36700746931452,9.001583476088197e-05,0,0,23040,0
1668553144.5419235,821881.0499999999,800,3000,195943448576,201420431360,457592688640,499999834112,25000000000,8727.79097761948,843184313039,36700746932066,3.491116391047793e-05,0,0,23040,0
1668553145.5621371,800592.2250000001,800,3000,195954647040,201420431360,457592688640,499999834112,25000000000,62457.50865488565,843184316928,36700746936142,0.00024983003461900003,0,0,23040,0
1668553146.5439327,826659.275,800,3000,195955089408,201420431360,457592688640,499999834112,25000000000,2444.5007939632083,843184317054,36700746936316,9.778003175852832e-06,0,0,23040,0
1668553147.56599,800527.3,800,3000,195955187712,201420431360,457592688640,499999834112,25000000000,86891.41053821027,843184320111,36700746944360,0.000347565642152,0,0,23040,0
1668553148.5460367,825909.9749999999,800,3000,195955191808,201420431360,457592688640,499999834112,25000000000,16423.706332922528,843184321457,36700746945026,6.569482533169011e-05,0,0,23040,0
1668553149.5659218,800524.85,800,3000,195955392512,201420431360,457592688640,499999834112,25000000000,24073.30089103791,843184322962,36700746946590,9.629320356415167e-05,0,0,23040,0
1668553150.5484734,823445.025,800,3000,195955638272,201420431360,457592688640,499999834112,25000000000,50936.76636254222,843184325942,36700746949866,0.00020374706545000002,0,0,23040,0
1668553151.5699124,800561.825,800,3000,195955499008,201420431360,457592688640,499999834112,25000000000,17958.97615485271,843184327013,36700746951088,7.183590461941085e-05,0,0,23040,0
1668553152.5502052,825451.5500000002,800,3000,195956228096,201420431360,457592688640,499999834112,25000000000,91287.01166199619,843184328995,36700746960292,0.00036514804664700005,0,0,23040,0
1668553153.5699134,800501.0249999998,800,3000,195956195328,201420431360,457592688640,499999834112,25000000000,40380.181068542515,843184331556,36700746962878,0.00016152072427400003,0,0,23040,0
1668553154.5524132,826891.6000000002,800,3000,195957059584,201420431360,457592688640,499999834112,25000000000,22798.985950409413,843184333178,36700746964056,9.119594380163766e-05,0,0,23040,0
1668553155.5738404,800537.6500000001,800,3000,195957145600,201420431360,457592688640,499999834112,25000000000,57746.65353057391,843184336789,36700746967818,0.00023098661412200003,0,0,23040,0
1668553156.55446,824557.3750000001,800,3000,195957800960,201420431360,457592688640,499999834112,25000000000,3279.5589378794202,843184337017,36700746967992,1.311823575151768e-05,0,0,23040,0
1668553157.5741248,800517.6749999998,800,3000,195957395456,201420431360,457592688640,499999834112,25000000000,14600.8771899633,843184337970,36700746968900,5.8403508759853205e-05,0,0,23040,0
1668553158.5567575,828212.7750000001,800,3000,195957993472,201420431360,457592688640,499999834112,25000000000,187341.6300903078,843184348664,36700746981217,0.0007493665203610001,0,0,23040,0
1668553159.5779476,870482.2750000003,800,3000,195957342208,201420431360,457592688640,499999834112,25000000000,118833.89008638904,843184355931,36700746989119,0.000475335560345,0,0,23040,0
