unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550020.9894834,2483738.3250000007,800,3000,188848713728,201420431360,468217929728,499999834112,25000000000,378308384.3271723,289738430481,163260452665,2,0,23040,150
1668550021.9902716,2483087.875,800,3000,188777967616,201420431360,468217929728,499999834112,25000000000,2858290405.710053,290080131139,163276319925,0,0,23040,200
1668550022.9909494,2493613.3750000005,800,3000,188544032768,201420431360,468217929728,499999834112,25000000000,2353935006.310296,290352931940,163297960444,0,0,23040,240
1668550023.9918456,2347267.4,800,3000,188284264448,201420431360,468217929728,499999834112,25000000000,1968781012.0612903,290580164094,163317046473,1,0,23040,282
1668550025.0108266,2194352.125,800,3000,187970936832,201420431360,468217929728,499999834112,25000000000,1904719446.4350615,290803410031,163336409647,0,0,23040,342
1668550025.9987257,2199252.6750000003,800,3000,187667382272,201420431360,468217929728,499999834112,25000000000,1057253200.2358828,290914810585,163355566524,0,0,23040,404
1668550026.9949486,2158055.1999999997,800,3000,187219288064,201420431360,468217929728,499999834112,25000000000,1297260901.6202726,291056876554,163375045694,1,0,23040,528
1668550027.994608,2186780.175,800,3000,186849898496,201420431360,468217929728,499999834112,25000000000,1323305370.337556,291204921823,163392357240,1,0,23040,856
1668550028.9958653,2384144.2249999996,800,3000,186750353408,201420431360,468217929728,499999834112,25000000000,669662193.6415898,291270890818,163410201275,88,59,23040,1248
1668550030.018343,2116504.85,800,3000,186718658560,201420431360,468217929728,499999834112,25000000000,67121069.64604338,291275179480,163414491337,85,58,23040,1248
1668550031.0042386,2008739.1000000003,800,3000,186720145408,201420431360,468217929728,499999834112,25000000000,73516.90941988505,291275183636,163414496241,93,66,23040,1248
1668550032.025883,1527601.0499999998,800,3000,186718023680,201420431360,468217929728,499999834112,25000000000,32222.563434534703,291275185169,163414498823,93,65,23040,1248
1668550033.006329,1737113.75,800,3000,186715664384,201420431360,468217929728,499999834112,25000000000,24038.037373346084,291275186031,163414500907,92,62,23040,1248
1668550034.0051444,1704759.9000000004,800,3000,186714288128,201420431360,468217929728,499999834112,25000000000,34400.754640056235,291275187646,163414503587,91,64,23040,1296
1668550035.0084069,1664443.525,800,3000,186714066944,201420431360,468217929728,499999834112,25000000000,22622.194641239472,291275188615,163414505455,85,61,23040,1296
1668550036.0096965,1729119.8250000004,800,3000,186650206208,201420431360,468217929728,499999834112,25000000000,148887.99313667387,291275197176,163414515529,92,63,23040,1296
1668550037.0299308,1568407.5499999993,800,3000,186716114944,201420431360,468217929728,499999834112,25000000000,58457.15762368102,291275199392,163414520768,92,62,23040,1296
1668550038.0114677,1688087.075,800,3000,186715299840,201420431360,468217929728,499999834112,25000000000,22063.35876628424,291275200297,163414522570,85,61,23040,1296
1668550039.0127697,1686375.0499999998,800,3000,186714202112,201420431360,468217929728,499999834112,25000000000,28506.883927076873,291275201505,163414524930,87,61,23040,1296
1668550040.0135589,1654777.2249999999,800,3000,186714722304,201420431360,468217929728,499999834112,25000000000,24108.974029532015,291275202653,163414526798,92,63,23040,1296
1668550041.0339806,1681801.675,800,3000,186720538624,201420431360,468217929728,499999834112,25000000000,91279.90519909187,291275207437,163414533657,85,57,23040,1296
1668550042.0156174,1736043.5500000003,800,3000,186718892032,201420431360,468217929728,499999834112,25000000000,22892.37817463604,291275208444,163414535459,93,66,23040,1296
1668550043.01655,1679370.7999999998,800,3000,186717687808,201420431360,468217925632,499999834112,25000000000,30291.747084952276,291275209802,163414537891,94,66,23040,1296
