unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551228.616924,1918565.4500000004,800,3000,192237395968,201420431360,457592754176,499999834112,25000000000,43992152.58434464,840912732322,36698474498326,0.175968610337378,98,66,23040,2676
1668551229.6206367,1911710.3499999999,800,3000,192235483136,201420431360,457592754176,499999834112,25000000000,44173590.73663167,840915494956,36698477277891,0.17669436294652602,99,67,23040,2676
1668551230.6186116,1907422.2750000001,800,3000,192237481984,201420431360,457592754176,499999834112,25000000000,38508111.8328142,840917896609,36698479680004,0.154032447331256,99,67,23040,2676
1668551231.640954,2081680.8,800,3000,192236060672,201420431360,457592754176,499999834112,25000000000,38047987.001418605,840920327502,36698482111370,0.152191948005674,99,67,23040,2676
1668551232.6229012,1952938.8999999997,800,3000,192235560960,201420431360,457592754176,499999834112,25000000000,39778774.91988729,840922768769,36698484552685,0.159115099679549,98,63,23040,2676
1668551233.6441638,2163939.5500000003,800,3000,192233402368,201420431360,457592754176,499999834112,25000000000,42711245.909896754,840925494989,36698487278890,0.170844983639587,95,63,23040,2676
1668551234.622568,1951418.5999999996,800,3000,192233308160,201420431360,457592754176,499999834112,25000000000,39573867.45661453,840927902576,36698489711207,0.158295469826458,99,68,23040,2676
1668551235.642726,2058467.525,800,3000,192234045440,201420431360,457592754176,499999834112,25000000000,38033612.445668034,840930327365,36698492136455,0.15213444978267202,99,67,23040,2676
1668551236.6246848,1923347.225,800,3000,192236347392,201420431360,457592754176,499999834112,25000000000,51676005.7379335,840933498807,36698495307977,0.206704022951734,98,65,23040,2676
1668551237.6433961,2071336.0500000003,800,3000,192237395968,201420431360,457592754176,499999834112,25000000000,37045006.709926195,840935858030,36698497666025,0.14818002683970402,99,67,23040,2676
1668551238.6265972,1941155.9249999998,800,3000,192237903872,201420431360,457592754176,499999834112,25000000000,41508199.1197572,840938408690,36698500216728,0.16603279647902802,99,67,23040,2676
1668551239.6470704,2036677.9999999993,800,3000,192237084672,201420431360,457592754176,499999834112,25000000000,48100561.57193199,840941467829,36698503293256,0.192402246287727,99,67,23040,2676
1668551240.6286232,1956510.0249999997,800,3000,192236457984,201420431360,457592754176,499999834112,25000000000,37439630.88832531,840943765036,36698505589671,0.14975852355330102,99,66,23040,2676
